Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
18-12-2020,Mexico,Saga Falabella,Motorola,Entel,675,20,950,19000
27-12-2020,Uruguay,Saga Falabella,Motorola,Entel,675,13,950,12350
31-08-2021,United Kingdom,Plaza Vea,Motorola,Entel,675,19,950,18050
27-09-2019,Venezuela,Oeschle,Nokia,Tuenti,365,143,650,92950
16-12-2018,Colombia,Ripley,Nokia,Tuenti,365,65,650,42250
12-11-2020,Uruguay,Ripley,Nokia,Tuenti,365,24,650,15600
09-04-2020,Cuba,Oeschle,Nokia,Tuenti,365,40,650,26000
21-09-2021,Ireland,Oeschle,Nokia,Tuenti,365,192,650,124800
06-10-2018,Spain,Ripley,Nokia,Tuenti,365,3,650,1950
04-07-2021,Paraguay,Oeschle,Nokia,Tuenti,365,186,650,120900
17-05-2021,Colombia,Metro,Nokia,Tuenti,365,102,650,66300
08-05-2020,USA,Metro,Nokia,Tuenti,365,43,650,27950
01-02-2021,Chile,Saga Falabella,Nokia,Tuenti,365,23,650,14950
29-04-2021,Brasil,Metro,Nokia,Tuenti,365,36,650,23400
04-11-2021,Mexico,Oeschle,Nokia,Tuenti,365,82,650,53300
02-07-2019,Brasil,Tottus,Nokia,Tuenti,365,274,650,178100
05-05-2021,Denmark,Metro,Nokia,Tuenti,365,10,650,6500
29-09-2021,Ireland,Plaza Vea,Nokia,Tuenti,365,68,650,44200
12-04-2018,Bolivia,Plaza Vea,Nokia,Tuenti,365,132,650,85800
05-10-2018,Spain,Oeschle,Nokia,Tuenti,365,145,650,94250
27-08-2019,Mexico,Oeschle,Nokia,Tuenti,365,149,650,96850
23-09-2019,United Kingdom,Ripley,Nokia,Tuenti,365,46,650,29900
18-11-2021,Peru,Ripley,Nokia,Tuenti,365,31,650,20150
31-10-2018,Cuba,Metro,Nokia,Tuenti,365,24,650,15600
28-06-2019,Colombia,Ripley,Nokia,Tuenti,365,1,650,650
10-12-2021,Guatemala,Ripley,Nokia,Tuenti,365,54,650,35100
09-09-2018,Bolivia,Ripley,Nokia,Tuenti,365,90,650,58500
26-12-2019,France,Oeschle,Nokia,Tuenti,365,226,650,146900
02-09-2021,Paraguay,Plaza Vea,Nokia,Tuenti,365,74,650,48100
06-02-2020,Germany,Oeschle,Nokia,Tuenti,365,226,650,146900
20-12-2019,Uruguay,Metro,Nokia,Tuenti,365,33,650,21450
26-02-2021,Ireland,Saga Falabella,Nokia,Tuenti,365,36,650,23400
16-01-2018,Denmark,Metro,Nokia,Tuenti,365,1,650,650
01-05-2019,France,Metro,Nokia,Tuenti,365,54,650,35100
15-04-2021,Canada,Metro,Nokia,Tuenti,365,146,650,94900
29-11-2018,Spain,Oeschle,Nokia,Tuenti,365,249,650,161850
23-09-2021,Switzerland,Metro,Nokia,Tuenti,365,64,650,41600
28-12-2018,France,Metro,Nokia,Tuenti,365,11,650,7150
26-11-2021,Guatemala,Tottus,Nokia,Tuenti,365,286,650,185900
27-09-2019,Venezuela,Oeschle,Nokia,Tuenti,365,143,650,92950
16-12-2018,Colombia,Ripley,Nokia,Tuenti,365,65,650,42250
12-11-2020,Uruguay,Ripley,Nokia,Tuenti,365,24,650,15600
09-04-2020,Cuba,Oeschle,Nokia,Tuenti,365,40,650,26000
21-09-2021,Ireland,Oeschle,Nokia,Tuenti,365,192,650,124800
06-10-2018,Spain,Ripley,Nokia,Tuenti,365,3,650,1950
04-07-2021,Paraguay,Oeschle,Nokia,Tuenti,365,186,650,120900
17-05-2021,Colombia,Metro,Nokia,Tuenti,365,102,650,66300
08-05-2020,USA,Metro,Nokia,Tuenti,365,43,650,27950
01-02-2021,Chile,Saga Falabella,Nokia,Tuenti,365,23,650,14950
29-04-2021,Brasil,Metro,Nokia,Tuenti,365,36,650,23400
04-11-2021,Mexico,Oeschle,Nokia,Tuenti,365,82,650,53300
02-07-2019,Brasil,Tottus,Nokia,Tuenti,365,274,650,178100
05-05-2021,Denmark,Metro,Nokia,Tuenti,365,10,650,6500
29-09-2021,Ireland,Plaza Vea,Nokia,Tuenti,365,68,650,44200
12-04-2018,Bolivia,Plaza Vea,Nokia,Tuenti,365,132,650,85800
05-10-2018,Spain,Oeschle,Nokia,Tuenti,365,145,650,94250
27-08-2019,Mexico,Oeschle,Nokia,Tuenti,365,149,650,96850
23-09-2019,United Kingdom,Ripley,Nokia,Tuenti,365,46,650,29900
18-11-2021,Peru,Ripley,Nokia,Tuenti,365,31,650,20150
31-10-2018,Cuba,Metro,Nokia,Tuenti,365,24,650,15600
28-06-2019,Colombia,Ripley,Nokia,Tuenti,365,1,650,650
10-12-2021,Guatemala,Ripley,Nokia,Tuenti,365,54,650,35100
09-09-2018,Bolivia,Ripley,Nokia,Tuenti,365,90,650,58500
26-12-2019,France,Oeschle,Nokia,Tuenti,365,226,650,146900
02-09-2021,Paraguay,Plaza Vea,Nokia,Tuenti,365,74,650,48100
06-02-2020,Germany,Oeschle,Nokia,Tuenti,365,226,650,146900
20-12-2019,Uruguay,Metro,Nokia,Tuenti,365,33,650,21450
26-02-2021,Ireland,Saga Falabella,Nokia,Tuenti,365,36,650,23400
16-01-2018,Denmark,Metro,Nokia,Tuenti,365,1,650,650
01-05-2019,France,Metro,Nokia,Tuenti,365,54,650,35100
15-04-2021,Canada,Metro,Nokia,Tuenti,365,146,650,94900
29-11-2018,Spain,Oeschle,Nokia,Tuenti,365,249,650,161850
23-09-2021,Switzerland,Metro,Nokia,Tuenti,365,64,650,41600
28-12-2018,France,Metro,Nokia,Tuenti,365,11,650,7150
26-11-2021,Guatemala,Tottus,Nokia,Tuenti,365,286,650,185900
02-10-2019,Brasil,Plaza Vea,Nokia,Claro,365,76,650,49400
17-02-2018,Ireland,Tottus,Nokia,Claro,365,42,650,27300
29-06-2018,USA,Plaza Vea,Nokia,Claro,365,50,650,32500
23-09-2020,Brasil,Metro,Nokia,Claro,365,29,650,18850
09-02-2018,Guatemala,Saga Falabella,Nokia,Claro,365,14,650,9100
11-04-2020,Bolivia,Ripley,Nokia,Claro,365,21,650,13650
31-07-2019,Brasil,Oeschle,Nokia,Claro,365,6,650,3900
17-12-2021,Mexico,Saga Falabella,Nokia,Claro,365,17,650,11050
22-11-2019,United Kingdom,Oeschle,Nokia,Claro,365,78,650,50700
09-04-2020,Cuba,Tottus,Nokia,Claro,365,107,650,69550
08-12-2021,Germany,Tottus,Nokia,Claro,365,51,650,33150
17-06-2021,Mexico,Tottus,Nokia,Claro,365,39,650,25350
26-01-2020,USA,Ripley,Nokia,Claro,365,31,650,20150
11-08-2019,Guatemala,Metro,Nokia,Claro,365,7,650,4550
17-11-2020,Peru,Metro,Nokia,Claro,365,49,650,31850
13-04-2021,Jamaica,Ripley,Nokia,Claro,365,23,650,14950
03-06-2019,Spain,Saga Falabella,Nokia,Claro,365,18,650,11700
16-07-2019,Portugal,Plaza Vea,Nokia,Claro,365,50,650,32500
10-11-2018,Canada,Metro,Nokia,Claro,365,29,650,18850
15-03-2020,United Kingdom,Oeschle,Nokia,Claro,365,74,650,48100
02-12-2019,Brasil,Tottus,Nokia,Claro,365,39,650,25350
17-10-2021,France,Oeschle,Nokia,Claro,365,94,650,61100
31-10-2018,Guatemala,Plaza Vea,Nokia,Claro,365,4,650,2600
11-12-2019,Switzerland,Oeschle,Nokia,Claro,365,64,650,41600
26-08-2019,El Salvador,Saga Falabella,Nokia,Claro,365,18,650,11700
17-05-2021,Denmark,Oeschle,Nokia,Claro,365,91,650,59150
20-01-2021,Venezuela,Plaza Vea,Nokia,Claro,365,51,650,33150
23-04-2021,Ireland,Tottus,Nokia,Claro,365,66,650,42900
27-09-2021,Ireland,Tottus,Nokia,Claro,365,5,650,3250
25-01-2020,Cuba,Metro,Nokia,Claro,365,19,650,12350
01-07-2020,Argentina,Saga Falabella,Nokia,Claro,365,19,650,12350
22-10-2021,Denmark,Ripley,Nokia,Claro,365,34,650,22100
06-06-2020,Germany,Tottus,Nokia,Claro,365,107,650,69550
22-07-2020,Colombia,Plaza Vea,Nokia,Claro,365,14,650,9100
21-02-2021,Colombia,Oeschle,Nokia,Claro,365,83,650,53950
14-04-2018,Argentina,Ripley,Nokia,Claro,365,9,650,5850
03-03-2018,Uruguay,Plaza Vea,Nokia,Claro,365,40,650,26000
19-12-2019,Denmark,Ripley,Nokia,Claro,365,16,650,10400
02-10-2019,Brasil,Plaza Vea,Nokia,Claro,365,76,650,49400
17-02-2018,Ireland,Tottus,Nokia,Claro,365,42,650,27300
29-06-2018,USA,Plaza Vea,Nokia,Claro,365,50,650,32500
23-09-2020,Brasil,Metro,Nokia,Claro,365,29,650,18850
09-02-2018,Guatemala,Saga Falabella,Nokia,Claro,365,14,650,9100
11-04-2020,Bolivia,Ripley,Nokia,Claro,365,21,650,13650
31-07-2019,Brasil,Oeschle,Nokia,Claro,365,6,650,3900
17-12-2021,Mexico,Saga Falabella,Nokia,Claro,365,17,650,11050
22-11-2019,United Kingdom,Oeschle,Nokia,Claro,365,78,650,50700
09-04-2020,Cuba,Tottus,Nokia,Claro,365,107,650,69550
08-12-2021,Germany,Tottus,Nokia,Claro,365,51,650,33150
17-06-2021,Mexico,Tottus,Nokia,Claro,365,39,650,25350
26-01-2020,USA,Ripley,Nokia,Claro,365,31,650,20150
11-08-2019,Guatemala,Metro,Nokia,Claro,365,7,650,4550
17-11-2020,Peru,Metro,Nokia,Claro,365,49,650,31850
13-04-2021,Jamaica,Ripley,Nokia,Claro,365,23,650,14950
03-06-2019,Spain,Saga Falabella,Nokia,Claro,365,18,650,11700
16-07-2019,Portugal,Plaza Vea,Nokia,Claro,365,50,650,32500
10-11-2018,Canada,Metro,Nokia,Claro,365,29,650,18850
15-03-2020,United Kingdom,Oeschle,Nokia,Claro,365,74,650,48100
02-12-2019,Brasil,Tottus,Nokia,Claro,365,39,650,25350
17-10-2021,France,Oeschle,Nokia,Claro,365,94,650,61100
31-10-2018,Guatemala,Plaza Vea,Nokia,Claro,365,4,650,2600
11-12-2019,Switzerland,Oeschle,Nokia,Claro,365,64,650,41600
26-08-2019,El Salvador,Saga Falabella,Nokia,Claro,365,18,650,11700
17-05-2021,Denmark,Oeschle,Nokia,Claro,365,91,650,59150
20-01-2021,Venezuela,Plaza Vea,Nokia,Claro,365,51,650,33150
23-04-2021,Ireland,Tottus,Nokia,Claro,365,66,650,42900
27-09-2021,Ireland,Tottus,Nokia,Claro,365,5,650,3250
25-01-2020,Cuba,Metro,Nokia,Claro,365,19,650,12350
01-07-2020,Argentina,Saga Falabella,Nokia,Claro,365,19,650,12350
22-10-2021,Denmark,Ripley,Nokia,Claro,365,34,650,22100
06-06-2020,Germany,Tottus,Nokia,Claro,365,107,650,69550
22-07-2020,Colombia,Plaza Vea,Nokia,Claro,365,14,650,9100
21-02-2021,Colombia,Oeschle,Nokia,Claro,365,83,650,53950
14-04-2018,Argentina,Ripley,Nokia,Claro,365,9,650,5850
03-03-2018,Uruguay,Plaza Vea,Nokia,Claro,365,40,650,26000
19-12-2019,Denmark,Ripley,Nokia,Claro,365,16,650,10400
17-01-2021,Denmark,Ripley,Nokia,Bitel,365,31,650,20150
07-05-2018,Chile,Ripley,Nokia,Bitel,365,54,650,35100
05-05-2020,Denmark,Oeschle,Nokia,Bitel,365,76,650,49400
18-07-2019,Denmark,Tottus,Nokia,Bitel,365,14,650,9100
01-02-2021,Canada,Plaza Vea,Nokia,Bitel,365,107,650,69550
24-09-2019,Venezuela,Ripley,Nokia,Bitel,365,14,650,9100
06-08-2019,Peru,Oeschle,Nokia,Bitel,365,61,650,39650
13-05-2019,Colombia,Plaza Vea,Nokia,Bitel,365,95,650,61750
30-11-2020,Guatemala,Oeschle,Nokia,Bitel,365,116,650,75400
26-08-2021,Argentina,Plaza Vea,Nokia,Bitel,365,44,650,28600
05-07-2021,Mexico,Ripley,Nokia,Bitel,365,30,650,19500
02-01-2021,Brasil,Metro,Nokia,Bitel,365,22,650,14300
17-10-2018,Chile,Plaza Vea,Nokia,Bitel,365,18,650,11700
13-03-2021,Argentina,Plaza Vea,Nokia,Bitel,365,36,650,23400
02-02-2019,Ireland,Saga Falabella,Nokia,Bitel,365,11,650,7150
28-12-2019,Denmark,Metro,Nokia,Bitel,365,68,650,44200
09-01-2021,El Salvador,Ripley,Nokia,Bitel,365,12,650,7800
27-12-2018,Germany,Metro,Nokia,Bitel,365,69,650,44850
12-01-2021,Guatemala,Oeschle,Nokia,Bitel,365,134,650,87100
03-04-2021,Venezuela,Tottus,Nokia,Bitel,365,136,650,88400
29-11-2018,Mexico,Metro,Nokia,Bitel,365,41,650,26650
11-07-2019,France,Tottus,Nokia,Bitel,365,83,650,53950
02-05-2019,Guatemala,Tottus,Nokia,Bitel,365,175,650,113750
25-09-2021,Denmark,Ripley,Nokia,Bitel,365,51,650,33150
17-02-2020,Argentina,Tottus,Nokia,Bitel,365,9,650,5850
04-04-2018,Argentina,Ripley,Nokia,Bitel,365,6,650,3900
12-05-2021,Canada,Saga Falabella,Nokia,Bitel,365,4,650,2600
19-09-2021,Colombia,Oeschle,Nokia,Bitel,365,132,650,85800
25-08-2019,Denmark,Oeschle,Nokia,Bitel,365,113,650,73450
01-01-2019,Peru,Metro,Nokia,Bitel,365,70,650,45500
27-09-2019,Bolivia,Saga Falabella,Nokia,Bitel,365,27,650,17550
06-09-2019,Canada,Saga Falabella,Nokia,Bitel,365,20,650,13000
05-11-2021,Cuba,Ripley,Nokia,Bitel,365,18,650,11700
31-03-2021,Denmark,Metro,Nokia,Bitel,365,33,650,21450
28-11-2018,United Kingdom,Ripley,Nokia,Bitel,365,1,650,650
12-02-2021,Paraguay,Plaza Vea,Nokia,Bitel,365,72,650,46800
23-04-2021,Chile,Saga Falabella,Nokia,Bitel,365,17,650,11050
19-11-2019,Guatemala,Plaza Vea,Nokia,Bitel,365,27,650,17550
05-06-2019,Portugal,Saga Falabella,Nokia,Bitel,365,29,650,18850
17-01-2021,Denmark,Ripley,Nokia,Bitel,365,31,650,20150
07-05-2018,Chile,Ripley,Nokia,Bitel,365,54,650,35100
05-05-2020,Denmark,Oeschle,Nokia,Bitel,365,76,650,49400
18-07-2019,Denmark,Tottus,Nokia,Bitel,365,14,650,9100
01-02-2021,Canada,Plaza Vea,Nokia,Bitel,365,107,650,69550
24-09-2019,Venezuela,Ripley,Nokia,Bitel,365,14,650,9100
06-08-2019,Peru,Oeschle,Nokia,Bitel,365,61,650,39650
13-05-2019,Colombia,Plaza Vea,Nokia,Bitel,365,95,650,61750
30-11-2020,Guatemala,Oeschle,Nokia,Bitel,365,116,650,75400
26-08-2021,Argentina,Plaza Vea,Nokia,Bitel,365,44,650,28600
05-07-2021,Mexico,Ripley,Nokia,Bitel,365,30,650,19500
02-01-2021,Brasil,Metro,Nokia,Bitel,365,22,650,14300
17-10-2018,Chile,Plaza Vea,Nokia,Bitel,365,18,650,11700
13-03-2021,Argentina,Plaza Vea,Nokia,Bitel,365,36,650,23400
02-02-2019,Ireland,Saga Falabella,Nokia,Bitel,365,11,650,7150
28-12-2019,Denmark,Metro,Nokia,Bitel,365,68,650,44200
09-01-2021,El Salvador,Ripley,Nokia,Bitel,365,12,650,7800
27-12-2018,Germany,Metro,Nokia,Bitel,365,69,650,44850
12-01-2021,Guatemala,Oeschle,Nokia,Bitel,365,134,650,87100
03-04-2021,Venezuela,Tottus,Nokia,Bitel,365,136,650,88400
29-11-2018,Mexico,Metro,Nokia,Bitel,365,41,650,26650
11-07-2019,France,Tottus,Nokia,Bitel,365,83,650,53950
02-05-2019,Guatemala,Tottus,Nokia,Bitel,365,175,650,113750
25-09-2021,Denmark,Ripley,Nokia,Bitel,365,51,650,33150
17-02-2020,Argentina,Tottus,Nokia,Bitel,365,9,650,5850
04-04-2018,Argentina,Ripley,Nokia,Bitel,365,6,650,3900
12-05-2021,Canada,Saga Falabella,Nokia,Bitel,365,4,650,2600
19-09-2021,Colombia,Oeschle,Nokia,Bitel,365,132,650,85800
25-08-2019,Denmark,Oeschle,Nokia,Bitel,365,113,650,73450
01-01-2019,Peru,Metro,Nokia,Bitel,365,70,650,45500
27-09-2019,Bolivia,Saga Falabella,Nokia,Bitel,365,27,650,17550
06-09-2019,Canada,Saga Falabella,Nokia,Bitel,365,20,650,13000
05-11-2021,Cuba,Ripley,Nokia,Bitel,365,18,650,11700
31-03-2021,Denmark,Metro,Nokia,Bitel,365,33,650,21450
28-11-2018,United Kingdom,Ripley,Nokia,Bitel,365,1,650,650
12-02-2021,Paraguay,Plaza Vea,Nokia,Bitel,365,72,650,46800
23-04-2021,Chile,Saga Falabella,Nokia,Bitel,365,17,650,11050
19-11-2019,Guatemala,Plaza Vea,Nokia,Bitel,365,27,650,17550
05-06-2019,Portugal,Saga Falabella,Nokia,Bitel,365,29,650,18850
26-06-2018,Denmark,Ripley,Nokia,Entel,365,53,650,34450
14-01-2018,Colombia,Saga Falabella,Nokia,Entel,365,39,650,25350
11-09-2018,USA,Ripley,Nokia,Entel,365,42,650,27300
18-01-2019,Argentina,Metro,Nokia,Entel,365,83,650,53950
14-10-2019,Guatemala,Oeschle,Nokia,Entel,365,88,650,57200
18-04-2021,Bolivia,Ripley,Nokia,Entel,365,22,650,14300
04-08-2021,Portugal,Tottus,Nokia,Entel,365,234,650,152100
12-08-2018,Jamaica,Metro,Nokia,Entel,365,78,650,50700
07-06-2019,Bolivia,Oeschle,Nokia,Entel,365,88,650,57200
21-11-2021,Guatemala,Metro,Nokia,Entel,365,89,650,57850
21-01-2018,United Kingdom,Oeschle,Nokia,Entel,365,188,650,122200
18-07-2019,Cuba,Saga Falabella,Nokia,Entel,365,1,650,650
17-01-2021,Uruguay,Tottus,Nokia,Entel,365,209,650,135850
28-08-2019,El Salvador,Plaza Vea,Nokia,Entel,365,72,650,46800
03-08-2020,Denmark,Metro,Nokia,Entel,365,70,650,45500
19-09-2020,Guatemala,Tottus,Nokia,Entel,365,19,650,12350
03-01-2021,Guatemala,Plaza Vea,Nokia,Entel,365,18,650,11700
07-02-2018,Argentina,Ripley,Nokia,Entel,365,48,650,31200
17-02-2019,Ireland,Plaza Vea,Nokia,Entel,365,68,650,44200
05-05-2019,El Salvador,Oeschle,Nokia,Entel,365,138,650,89700
05-06-2021,Venezuela,Plaza Vea,Nokia,Entel,365,64,650,41600
29-07-2018,Brasil,Tottus,Nokia,Entel,365,57,650,37050
03-12-2021,Argentina,Saga Falabella,Nokia,Entel,365,1,650,650
11-01-2019,Switzerland,Ripley,Nokia,Entel,365,46,650,29900
05-02-2018,Colombia,Saga Falabella,Nokia,Entel,365,8,650,5200
25-01-2018,Canada,Tottus,Nokia,Entel,365,10,650,6500
07-01-2018,Paraguay,Metro,Nokia,Entel,365,111,650,72150
07-08-2021,Peru,Metro,Nokia,Entel,365,8,650,5200
27-10-2020,El Salvador,Saga Falabella,Nokia,Entel,365,31,650,20150
03-09-2021,Venezuela,Saga Falabella,Nokia,Entel,365,7,650,4550
12-11-2019,Mexico,Saga Falabella,Nokia,Entel,365,7,650,4550
01-02-2021,Venezuela,Plaza Vea,Nokia,Entel,365,157,650,102050
08-04-2021,Paraguay,Ripley,Nokia,Entel,365,42,650,27300
12-02-2020,Canada,Tottus,Nokia,Entel,365,17,650,11050
07-04-2020,Peru,Plaza Vea,Nokia,Entel,365,154,650,100100
17-04-2020,Jamaica,Ripley,Nokia,Entel,365,21,650,13650
11-10-2021,Colombia,Oeschle,Nokia,Entel,365,124,650,80600
14-11-2019,Peru,Metro,Nokia,Entel,365,85,650,55250
10-11-2021,Denmark,Tottus,Nokia,Entel,365,46,650,29900
07-02-2021,Guatemala,Plaza Vea,Nokia,Entel,365,76,650,49400
26-06-2018,Denmark,Ripley,Nokia,Entel,365,53,650,34450
14-01-2018,Colombia,Saga Falabella,Nokia,Entel,365,39,650,25350
11-09-2018,USA,Ripley,Nokia,Entel,365,42,650,27300
18-01-2019,Argentina,Metro,Nokia,Entel,365,83,650,53950
14-10-2019,Guatemala,Oeschle,Nokia,Entel,365,88,650,57200
18-04-2021,Bolivia,Ripley,Nokia,Entel,365,22,650,14300
04-08-2021,Portugal,Tottus,Nokia,Entel,365,234,650,152100
12-08-2018,Jamaica,Metro,Nokia,Entel,365,78,650,50700
07-06-2019,Bolivia,Oeschle,Nokia,Entel,365,88,650,57200
21-11-2021,Guatemala,Metro,Nokia,Entel,365,89,650,57850
21-01-2018,United Kingdom,Oeschle,Nokia,Entel,365,188,650,122200
18-07-2019,Cuba,Saga Falabella,Nokia,Entel,365,1,650,650
17-01-2021,Uruguay,Tottus,Nokia,Entel,365,209,650,135850
28-08-2019,El Salvador,Plaza Vea,Nokia,Entel,365,72,650,46800
03-08-2020,Denmark,Metro,Nokia,Entel,365,70,650,45500
19-09-2020,Guatemala,Tottus,Nokia,Entel,365,19,650,12350
03-01-2021,Guatemala,Plaza Vea,Nokia,Entel,365,18,650,11700
07-02-2018,Argentina,Ripley,Nokia,Entel,365,48,650,31200
17-02-2019,Ireland,Plaza Vea,Nokia,Entel,365,68,650,44200
05-05-2019,El Salvador,Oeschle,Nokia,Entel,365,138,650,89700
05-06-2021,Venezuela,Plaza Vea,Nokia,Entel,365,64,650,41600
29-07-2018,Brasil,Tottus,Nokia,Entel,365,57,650,37050
03-12-2021,Argentina,Saga Falabella,Nokia,Entel,365,1,650,650
11-01-2019,Switzerland,Ripley,Nokia,Entel,365,46,650,29900
05-02-2018,Colombia,Saga Falabella,Nokia,Entel,365,8,650,5200
25-01-2018,Canada,Tottus,Nokia,Entel,365,10,650,6500
07-01-2018,Paraguay,Metro,Nokia,Entel,365,111,650,72150
07-08-2021,Peru,Metro,Nokia,Entel,365,8,650,5200
27-10-2020,El Salvador,Saga Falabella,Nokia,Entel,365,31,650,20150
03-09-2021,Venezuela,Saga Falabella,Nokia,Entel,365,7,650,4550
12-11-2019,Mexico,Saga Falabella,Nokia,Entel,365,7,650,4550
01-02-2021,Venezuela,Plaza Vea,Nokia,Entel,365,157,650,102050
08-04-2021,Paraguay,Ripley,Nokia,Entel,365,42,650,27300
12-02-2020,Canada,Tottus,Nokia,Entel,365,17,650,11050
07-04-2020,Peru,Plaza Vea,Nokia,Entel,365,154,650,100100
17-04-2020,Jamaica,Ripley,Nokia,Entel,365,21,650,13650
11-10-2021,Colombia,Oeschle,Nokia,Entel,365,124,650,80600
14-11-2019,Peru,Metro,Nokia,Entel,365,85,650,55250
10-11-2021,Denmark,Tottus,Nokia,Entel,365,46,650,29900
07-02-2021,Guatemala,Plaza Vea,Nokia,Entel,365,76,650,49400
09-04-2020,Colombia,Metro,Nokia,Movistar,365,17,650,11050
12-02-2020,Bolivia,Plaza Vea,Nokia,Movistar,365,16,650,10400
16-09-2020,Germany,Metro,Nokia,Movistar,365,13,650,8450
27-07-2021,Spain,Metro,Nokia,Movistar,365,3,650,1950
03-07-2021,Denmark,Tottus,Nokia,Movistar,365,32,650,20800
12-06-2021,Cuba,Oeschle,Nokia,Movistar,365,11,650,7150
13-03-2020,Peru,Saga Falabella,Nokia,Movistar,365,1,650,650
12-07-2021,Jamaica,Saga Falabella,Nokia,Movistar,365,5,650,3250
23-02-2020,United Kingdom,Saga Falabella,Nokia,Movistar,365,4,650,2600
28-11-2021,Guatemala,Saga Falabella,Nokia,Movistar,365,5,650,3250
24-12-2019,Cuba,Metro,Nokia,Movistar,365,23,650,14950
09-10-2021,Bolivia,Tottus,Nokia,Movistar,365,58,650,37700
07-01-2021,Paraguay,Plaza Vea,Nokia,Movistar,365,38,650,24700
25-04-2019,Ireland,Saga Falabella,Nokia,Movistar,365,6,650,3900
17-12-2021,Guatemala,Oeschle,Nokia,Movistar,365,8,650,5200
22-11-2020,USA,Ripley,Nokia,Movistar,365,3,650,1950
03-12-2021,Germany,Oeschle,Nokia,Movistar,365,42,650,27300
31-08-2021,Ireland,Ripley,Nokia,Movistar,365,4,650,2600
11-10-2018,Cuba,Saga Falabella,Nokia,Movistar,365,2,650,1300
21-09-2021,Spain,Saga Falabella,Nokia,Movistar,365,5,650,3250
27-06-2021,Bolivia,Tottus,Nokia,Movistar,365,10,650,6500
12-01-2020,Chile,Metro,Nokia,Movistar,365,21,650,13650
08-11-2021,France,Ripley,Nokia,Movistar,365,11,650,7150
27-02-2021,Jamaica,Metro,Nokia,Movistar,365,6,650,3900
26-12-2020,Brasil,Ripley,Nokia,Movistar,365,3,650,1950
06-09-2021,Peru,Tottus,Nokia,Movistar,365,47,650,30550
11-10-2021,Guatemala,Tottus,Nokia,Movistar,365,57,650,37050
24-05-2020,Venezuela,Ripley,Nokia,Movistar,365,2,650,1300
08-06-2021,Mexico,Saga Falabella,Nokia,Movistar,365,1,650,650
07-08-2021,El Salvador,Tottus,Nokia,Movistar,365,33,650,21450
16-11-2021,United Kingdom,Metro,Nokia,Movistar,365,11,650,7150
07-04-2019,Denmark,Metro,Nokia,Movistar,365,18,650,11700
14-05-2018,Paraguay,Oeschle,Nokia,Movistar,365,27,650,17550
23-04-2021,Cuba,Plaza Vea,Nokia,Movistar,365,26,650,16900
30-05-2019,Colombia,Oeschle,Nokia,Movistar,365,45,650,29250
27-04-2021,Ireland,Metro,Nokia,Movistar,365,13,650,8450
08-02-2018,Denmark,Plaza Vea,Nokia,Movistar,365,21,650,13650
23-05-2018,France,Ripley,Nokia,Movistar,365,5,650,3250
29-04-2018,Brasil,Saga Falabella,Nokia,Movistar,365,7,650,4550
02-08-2019,Mexico,Ripley,Nokia,Movistar,365,3,650,1950
15-07-2019,Spain,Tottus,Nokia,Movistar,365,36,650,23400
09-12-2020,Portugal,Metro,Nokia,Movistar,365,2,650,1300
14-02-2018,Colombia,Ripley,Nokia,Movistar,365,2,650,1300
09-04-2020,Colombia,Metro,Nokia,Movistar,365,17,650,11050
12-02-2020,Bolivia,Plaza Vea,Nokia,Movistar,365,16,650,10400
16-09-2020,Germany,Metro,Nokia,Movistar,365,13,650,8450
27-07-2021,Spain,Metro,Nokia,Movistar,365,3,650,1950
03-07-2021,Denmark,Tottus,Nokia,Movistar,365,32,650,20800
12-06-2021,Cuba,Oeschle,Nokia,Movistar,365,11,650,7150
13-03-2020,Peru,Saga Falabella,Nokia,Movistar,365,1,650,650
12-07-2021,Jamaica,Saga Falabella,Nokia,Movistar,365,5,650,3250
23-02-2020,United Kingdom,Saga Falabella,Nokia,Movistar,365,4,650,2600
28-11-2021,Guatemala,Saga Falabella,Nokia,Movistar,365,5,650,3250
24-12-2019,Cuba,Metro,Nokia,Movistar,365,23,650,14950
09-10-2021,Bolivia,Tottus,Nokia,Movistar,365,58,650,37700
07-01-2021,Paraguay,Plaza Vea,Nokia,Movistar,365,38,650,24700
25-04-2019,Ireland,Saga Falabella,Nokia,Movistar,365,6,650,3900
17-12-2021,Guatemala,Oeschle,Nokia,Movistar,365,8,650,5200
22-11-2020,USA,Ripley,Nokia,Movistar,365,3,650,1950
03-12-2021,Germany,Oeschle,Nokia,Movistar,365,42,650,27300
31-08-2021,Ireland,Ripley,Nokia,Movistar,365,4,650,2600
11-10-2018,Cuba,Saga Falabella,Nokia,Movistar,365,2,650,1300
21-09-2021,Spain,Saga Falabella,Nokia,Movistar,365,5,650,3250
27-06-2021,Bolivia,Tottus,Nokia,Movistar,365,10,650,6500
12-01-2020,Chile,Metro,Nokia,Movistar,365,21,650,13650
08-11-2021,France,Ripley,Nokia,Movistar,365,11,650,7150
27-02-2021,Jamaica,Metro,Nokia,Movistar,365,6,650,3900
26-12-2020,Brasil,Ripley,Nokia,Movistar,365,3,650,1950
06-09-2021,Peru,Tottus,Nokia,Movistar,365,47,650,30550
11-10-2021,Guatemala,Tottus,Nokia,Movistar,365,57,650,37050
24-05-2020,Venezuela,Ripley,Nokia,Movistar,365,2,650,1300
